name,description,exchange,industry,close,SMA10,SMA20,SMA30,SMA50,SMA100,SMA150,SMA200,EMA10,EMA21,high,low,ADRP,ATRP,atr_abs,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,rvol,gap_pct,market_cap_basic,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,sma20_distance_pct,ema21_atr_dist,day_range_atr,lod_atr_pct,bb_width,ma_spread_pct,above_all_mas,ma_aligned,ema_aligned,above_sma200,near_sma20,near_ema,range_tight,adr_tight,bb_tight,plan_tight,wide_day,lod_ok,rvol_ok,rvol_pass,rvol_expand,ma_coiled,earnings_date,earnings_soon,large_gap,hard_rule_passes,hard_rule_fails,tightness_flags,focus_score,tradingview_url,is_top_1m,is_top_3m,is_top_6m
SEZL,Sezzle Inc.,NASDAQ,Packaged Software,106.89,115.83,118.37,119.62,136.09,133.76,112.68,101.71,114.62,119.05,111.44,105.82,4.69,6.17,6.59,517905.1,500741.7,53524280.0,59897220.0,1.63,0.41,3599522299.905,-10.04,285,-33.72,394,61.12,110,5.79,-3.48,-9.7,1.66,0.85,16.2,0.155,32.16,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,False,2026-11-05,False,False,6,,RVOL,4,https://www.tradingview.com/chart/?symbol=NASDAQ:SEZL&interval=D,False,False,False
FPS,"Forgent Power Solutions, Inc.",NYSE,Electrical Products,39.88,34.95,32.91,33.8,35.18,43.01,39.81,,36.18,34.83,39.93,37.0,5.59,6.44,2.57,15124994.0,8392533.833333334,334694249.0,283695619.0,0.54,-1.35,12140624461.59917,21.14,45,-36.7,402,32.71,179,5.72,2.07,21.18,2.25,1.14,112.1,0.441,25.33,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,2026-12-02,False,False,4,"LoD>60% ATR, below 200-MA",EMA,3,https://www.tradingview.com/chart/?symbol=NYSE:FPS&interval=D,False,False,False
VCYT,"Veracyte, Inc.",NASDAQ,Medical Specialties,43.82,41.18,42.49,42.43,46.73,47.62,42.9,42.43,41.93,42.58,43.86,42.25,4.76,4.92,2.15,1487343.8,1354931.6,59373103.0,57485006.0,1.03,-0.95,3522721917.149447,4.33,132,-23.07,336,35.29,167,5.52,-1.27,3.14,0.59,0.75,72.9,0.171,14.69,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,2026-11-10,False,False,4,"LoD>60% ATR, thin RVOL",near21,4,https://www.tradingview.com/chart/?symbol=NASDAQ:VCYT&interval=D,False,False,False
HUBS,"HubSpot, Inc.",NYSE,Packaged Software,226.03,228.14,238.31,236.19,231.41,216.7,225.37,252.36,227.58,231.83,231.01,218.0,5.55,6.27,14.17,2224014.3,1683457.3,380511854.0,397623636.0,0.79,1.0,11271257323.974985,-5.65,230,27.48,90,-5.61,293,5.41,-0.37,-5.15,0.4,0.92,56.7,0.246,15.78,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,2026-11-11,False,False,5,below 200-MA,near21,4,https://www.tradingview.com/chart/?symbol=NYSE:HUBS&interval=D,False,False,False
HL,Hecla Mining Company,NYSE,Precious Metals,18.27,18.88,19.71,19.62,17.92,17.29,18.17,19.2,18.94,19.12,18.48,17.86,4.48,5.7,1.04,43292076.8,37464138.63333333,684469813.0,735108840.0,1.76,-3.31,12273209706.788229,-12.88,314,21.88,107,6.84,255,5.28,0.34,-7.32,0.78,0.6,39.4,0.21,13.26,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,False,2026-11-11,False,True,4,"below 200-MA, large gap","near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:HL&interval=D,False,False,False
CIFR,Cipher Digital Inc.,NASDAQ,Data Processing Services,18.35,17.19,16.78,16.77,18.24,20.57,18.94,18.38,17.67,17.35,19.56,18.3,7.86,8.78,1.61,38903811.8,35751453.4,656039170.0,599551874.0,0.76,-0.47,7615813978.45469,18.39,55,-33.3,392,30.7,183,5.26,0.07,9.35,0.66,0.78,3.1,0.32,20.63,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,2026-11-11,False,False,4,"thin RVOL, below 200-MA","EMA, near21",6,https://www.tradingview.com/chart/?symbol=NASDAQ:CIFR&interval=D,False,False,False
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",NASDAQ,Department Stores,82.61,76.6,75.27,75.67,74.03,75.49,83.01,90.43,77.92,76.37,84.38,81.87,4.05,4.17,3.45,1818918.7,1798743.7,148594217.0,136108238.0,1.4,0.67,4907232543.439742,8.54,100,12.67,140,-8.6,308,4.2,2.78,9.76,1.96,0.73,21.5,0.168,19.85,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,2026-12-09,False,False,4,"thin RVOL, below 200-MA","EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:OLLI&interval=D,False,False,False
HRI,Herc Holdings Inc.,NYSE,Finance/Rental/Leasing,137.23,140.11,143.28,150.73,153.47,146.5,136.32,141.92,140.8,144.53,143.14,137.09,4.98,5.34,7.33,1166944.0,670758.9333333333,92048248.0,101104612.0,0.48,-1.26,4587797578.216353,-15.64,342,-5.41,218,33.31,175,4.09,-1.98,-4.22,0.95,0.83,1.9,0.163,12.5,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,2026-10-15,False,False,4,"thin RVOL, below 200-MA",near21,4,https://www.tradingview.com/chart/?symbol=NYSE:HRI&interval=D,False,False,False
POET,POET Technologies Inc.,NASDAQ,Electrical Products,7.8,7.73,7.72,8.02,7.9,9.81,8.87,8.31,7.84,7.86,8.14,7.8,5.18,6.51,0.51,8049951.7,8979875.6333333,70043030.0,71985676.0,0.99,-0.86,1349853116.0342717,-2.5,196,-29.73,368,43.91,149,3.89,-0.19,1.0,0.11,0.67,0.0,0.197,26.76,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,2026-11-12,False,False,4,"thin RVOL, below 200-MA",near21,5,https://www.tradingview.com/chart/?symbol=NASDAQ:POET&interval=D,False,False,False
ACHR,Archer Aviation Inc.,NYSE,Aerospace & Defense,5.71,5.47,5.6,5.85,5.56,5.62,5.77,6.32,5.54,5.6,5.74,5.54,4.47,5.37,0.31,26077012.3,28050663.566666666,160169289.0,164143133.0,0.73,-0.44,4396835963.228471,-8.05,259,11.96,146,7.74,252,3.88,0.52,1.88,0.35,0.65,55.4,0.139,14.78,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False,False,2026-11-05,False,False,4,"thin RVOL, below 200-MA",near21,6,https://www.tradingview.com/chart/?symbol=NYSE:ACHR&interval=D,False,False,False
MOS,Mosaic Company (The),NYSE,Chemicals: Agricultural,24.37,24.89,24.96,24.19,23.58,22.88,23.94,24.57,24.77,24.62,25.06,24.29,4.25,4.42,1.08,8348727.8,8214445.766666667,200186043.0,198743039.0,0.62,-0.93,7747117100.37687,-1.02,184,15.12,129,-2.52,285,3.86,0.75,-2.37,0.23,0.72,7.4,0.127,8.55,False,False,False,False,True,True,True,True,False,True,False,True,False,False,False,False,2026-11-10,False,False,4,"thin RVOL, below 200-MA","near21, ADR",6,https://www.tradingview.com/chart/?symbol=NYSE:MOS&interval=D,False,False,False
FIVE,"Five Below, Inc.",NASDAQ,Discount Stores,227.41,237.6,242.53,243.43,231.65,217.37,220.15,213.21,236.52,238.75,232.64,216.67,5.02,4.49,10.2,1229321.0,1219418.4666666666,277307954.0,296838363.0,1.17,-0.07,12519838076.04899,-9.12,275,19.85,113,0.76,272,3.83,-0.41,-6.23,1.06,1.57,105.3,0.123,12.89,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,2026-12-02,False,False,5,LoD>60% ATR,near21,3,https://www.tradingview.com/chart/?symbol=NASDAQ:FIVE&interval=D,False,False,False
PSKY,Paramount Skydance Corporation,NASDAQ,Cable/Satellite TV,9.96,10.48,10.63,10.51,9.74,9.99,10.17,10.71,10.36,10.39,10.26,9.77,5.49,5.44,0.54,31570744.1,17568747.666666668,174984727.0,184562622.0,1.14,-0.1,11174580662.55193,-3.39,206,2.68,181,12.16,236,3.82,0.42,-6.29,0.76,0.9,35.1,0.137,9.71,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,2026-11-16,False,False,5,below 200-MA,near21,4,https://www.tradingview.com/chart/?symbol=NASDAQ:PSKY&interval=D,False,False,False
ATI,ATI Inc.,NYSE,Other Metals/Minerals,184.18,189.74,198.57,205.77,203.0,190.83,178.43,164.15,190.69,196.63,189.98,183.3,4.33,4.49,8.26,1788341.2,1824687.1666666667,336070882.0,375465270.0,0.77,-0.56,25079863004.380363,-10.99,298,-8.16,233,29.8,186,3.55,-2.07,-7.25,1.41,0.81,10.7,0.202,21.09,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,2026-11-03,False,False,6,,near21,5,https://www.tradingview.com/chart/?symbol=NYSE:ATI&interval=D,False,False,False
HIMS,"Hims & Hers Health, Inc.",NYSE,Medical/Nursing Services,28.39,28.37,28.61,29.16,29.88,29.63,27.03,27.86,28.68,28.88,30.96,28.32,4.92,6.25,1.77,9672611.8,10888776.5,309132365.0,317494945.0,1.27,-0.1,6623767890.614525,-12.48,312,-15.03,286,37.95,159,3.48,-0.8,-0.78,0.27,1.48,3.9,0.148,10.02,False,False,False,True,True,True,False,False,False,True,True,True,False,False,True,False,2026-11-09,False,False,5,thin RVOL,"near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NYSE:HIMS&interval=D,False,False,False
NAVN,"Navan, Inc.",NASDAQ,Packaged Software,19.66,21.32,24.65,26.14,26.28,23.78,19.8,18.37,22.0,23.81,20.9,19.4,6.0,7.23,1.42,6924230.9,3924973.4,77164977.0,102593571.0,0.65,-0.31,5124093796.370141,-32.79,440,-10.6,249,53.59,130,3.4,-3.48,-20.23,2.41,1.06,18.3,0.569,40.26,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,2026-12-15,False,False,5,thin RVOL,,3,https://www.tradingview.com/chart/?symbol=NASDAQ:NAVN&interval=D,False,False,False
KOS,Kosmos Energy Ltd.,NYSE,Integrated Oil,2.65,2.83,2.84,2.8,2.67,2.68,2.65,2.29,2.76,2.78,2.69,2.55,5.17,5.73,0.15,13821963.0,12070624.433333334,31987155.0,33813843.0,1.25,1.75,1578042125.5642023,-8.62,266,27.4,91,-9.25,313,3.18,-0.11,-6.58,0.82,0.92,65.8,0.177,20.62,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,2026-11-09,False,False,4,"LoD>60% ATR, thin RVOL","near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:KOS&interval=D,False,False,False
RMBS,"Rambus, Inc.",NASDAQ,Semiconductors,103.47,89.64,88.17,90.34,93.09,112.66,109.53,107.74,92.99,91.05,106.56,100.42,4.02,5.16,5.34,3528303.8,2471373.0,255712964.0,223255599.0,0.91,-0.15,11222521654.66505,16.05,62,-21.64,325,14.88,227,3.1,2.16,17.35,2.64,1.15,57.1,0.29,23.67,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,2026-11-02,False,False,5,below 200-MA,EMA,4,https://www.tradingview.com/chart/?symbol=NASDAQ:RMBS&interval=D,False,False,False
PEGA,Pegasystems Inc.,NASDAQ,Information Technology Services,35.18,36.11,36.19,35.15,33.35,33.28,36.24,40.46,35.7,35.49,35.5,34.6,4.01,4.11,1.45,2460484.4,2179592.8,76678075.0,76615593.0,0.5,0.22,5783766014.542573,5.17,126,18.75,116,-14.82,334,3.03,1.34,-2.78,0.21,0.63,40.4,0.131,20.42,False,False,False,False,True,True,True,True,False,True,False,True,False,False,False,False,2026-10-28,False,False,4,"thin RVOL, below 200-MA","near21, ADR",6,https://www.tradingview.com/chart/?symbol=NASDAQ:PEGA&interval=D,False,False,False
SYNA,Synaptics Incorporated,NASDAQ,Semiconductors,98.1,95.15,95.65,97.99,103.09,115.66,103.09,97.91,95.62,96.87,98.62,95.69,4.42,4.67,4.58,604641.9,668366.4,65566744.0,65490996.0,0.5,-0.02,3893825723.0161815,1.64,157,-28.41,359,35.53,166,2.92,-1.04,2.56,0.27,0.64,52.7,0.11,20.91,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,2026-11-05,False,False,5,thin RVOL,"near21, ADR",7,https://www.tradingview.com/chart/?symbol=NASDAQ:SYNA&interval=D,False,False,False
RXO,"RXO, Inc.",NYSE,Packaged Software,19.88,19.69,20.25,21.0,22.27,23.56,20.92,19.35,19.9,20.38,20.37,19.24,4.95,5.55,1.1,1927403.1,1615042.8666666667,32107052.0,33914285.0,1.05,2.93,3278731659.583628,-12.46,310,-21.87,326,42.41,153,2.69,-1.94,-1.84,0.45,1.02,58.0,0.179,21.17,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,2026-11-05,False,True,4,"thin RVOL, large gap",near21,5,https://www.tradingview.com/chart/?symbol=NYSE:RXO&interval=D,False,False,False
PTEN,"Patterson-UTI Energy, Inc.",NASDAQ,Oil & Gas Production,11.07,12.03,12.3,12.12,11.3,11.15,10.81,9.86,11.8,11.94,11.28,10.98,4.17,4.6,0.51,8803090.3,7994097.966666667,88494664.0,96867150.0,0.72,1.08,4221930837.0377016,-8.74,268,18.14,117,-1.6,283,2.6,-0.44,-9.97,1.58,0.58,16.7,0.191,22.05,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,2026-10-28,False,False,5,thin RVOL,ADR,5,https://www.tradingview.com/chart/?symbol=NASDAQ:PTEN&interval=D,False,False,False
TTMI,"TTM Technologies, Inc.",NASDAQ,Electronic Components,125.82,119.85,120.4,121.75,124.88,150.28,136.58,123.46,121.46,121.58,128.57,123.0,5.12,6.29,7.91,1862172.8,2166564.966666667,272597204.0,263773507.0,0.7,-0.39,13254994864.955048,17.75,58,-41.96,418,31.93,181,2.58,0.12,4.5,0.55,0.7,35.7,0.174,24.18,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,2026-11-04,False,False,6,,near21,6,https://www.tradingview.com/chart/?symbol=NASDAQ:TTMI&interval=D,False,False,False
GOLD,"Gold.com, Inc.",NYSE,Investment Banks/Brokers,43.48,46.03,45.68,45.45,43.65,42.73,44.42,43.96,45.35,45.39,43.69,42.36,5.63,5.44,2.37,697484.7,674708.2,29336313.0,30664363.0,0.55,-2.24,1267648857.6824186,-6.72,242,4.17,173,10.24,245,2.57,-0.07,-4.82,0.77,0.56,47.1,0.165,7.6,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,2026-11-10,False,True,3,"thin RVOL, below 200-MA, large gap","near21, ADR",5,https://www.tradingview.com/chart/?symbol=NYSE:GOLD&interval=D,False,False,False
EXK,Endeavour Silver Corporation,NYSE,Precious Metals,9.26,9.99,10.49,10.52,9.62,9.3,9.65,9.95,10.08,10.2,10.14,9.14,5.31,6.83,0.63,7905687.2,8845841.6,81912493.0,93052356.0,1.67,-4.38,2742297787.003381,-15.59,341,14.46,131,8.81,247,2.56,-0.55,-11.71,1.35,1.58,19.0,0.238,12.89,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,2026-11-10,False,True,4,"below 200-MA, large gap","near21, RVOL",3,https://www.tradingview.com/chart/?symbol=NYSE:EXK&interval=D,False,False,False
AKAM,"Akamai Technologies, Inc.",NASDAQ,Data Processing Services,118.44,109.52,108.51,110.87,113.56,123.6,117.07,110.85,111.61,110.64,119.48,113.76,4.51,4.66,5.52,3751300.6,3221821.7666666666,381592570.0,357209823.0,1.03,-0.85,17021795207.932058,7.67,109,-2.57,203,2.33,266,2.48,0.92,9.15,1.51,1.04,84.7,0.162,12.74,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,2026-11-10,False,False,5,LoD>60% ATR,EMA,4,https://www.tradingview.com/chart/?symbol=NASDAQ:AKAM&interval=D,False,False,False
BSP,Bending Spoons S.p.A.,NASDAQ,Packaged Software,34.64,38.43,39.86,40.34,39.14,,,,37.96,39.07,36.28,34.31,6.84,8.08,2.8,2710768.4,1853991.3,64222259.0,74785683.0,1.49,0.3,22003996224.466682,-16.31,350,11.74,148,11.74,238,2.39,-1.42,-13.1,1.4,0.7,11.8,0.248,4.13,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,True,2026-12-02,False,False,5,below 200-MA,"near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:BSP&interval=D,False,False,False
PBLS,"Parabilis Medicines, Inc.",NASDAQ,Pharmaceuticals: Major,33.31,37.3,38.45,38.45,36.07,,,,37.47,37.73,37.89,32.95,8.9,9.06,3.02,1680978.2,821523.7666666667,27364957.0,31589506.0,0.69,-0.73,4114892159.996595,-15.5,340,21.93,106,-0.12,277,2.1,-0.85,-13.36,1.29,1.64,11.9,0.214,7.12,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,2026-12-02,False,False,4,"thin RVOL, below 200-MA",near21,3,https://www.tradingview.com/chart/?symbol=NASDAQ:PBLS&interval=D,False,False,False
CECO,CECO Environmental Corp.,NASDAQ,Industrial Machinery,74.98,72.18,72.63,73.56,73.4,79.45,73.64,71.54,72.59,72.85,75.08,71.67,5.12,5.51,4.13,835492.6,759080.0,56919614.0,55841594.0,0.68,-0.79,4391858500.819903,4.98,128,-22.42,333,23.51,200,2.02,0.39,3.24,0.53,0.83,80.3,0.176,10.55,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,2026-11-09,False,False,4,"LoD>60% ATR, thin RVOL",near21,5,https://www.tradingview.com/chart/?symbol=NASDAQ:CECO&interval=D,False,False,False
M,Macy's Inc,NYSE,Department Stores,22.24,21.98,22.15,22.5,23.34,22.69,21.44,21.6,22.18,22.36,23.22,22.18,4.27,3.99,0.89,7876856.2,6358773.2,141419116.0,143078756.0,0.66,0.75,5808568554.437224,-3.3,204,-12.75,265,21.8,207,1.91,-1.18,0.41,0.14,1.18,7.3,0.098,8.55,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,2026-11-12,False,False,5,thin RVOL,"near21, BB",6,https://www.tradingview.com/chart/?symbol=NYSE:M&interval=D,False,False,False
COHR,Coherent Corp.,NYSE,Semiconductors,300.6,297.2,290.55,296.94,296.56,332.42,313.84,285.06,300.36,297.25,312.24,298.46,6.0,7.19,21.63,7226510.5,6941644.266666667,2086658267.0,2061224082.0,0.8,0.56,58867175587.20643,9.19,95,-27.6,356,23.29,201,1.63,0.19,3.46,0.16,0.64,9.9,0.23,15.75,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,2026-11-11,False,False,6,,"EMA, near21",7,https://www.tradingview.com/chart/?symbol=NYSE:COHR&interval=D,False,False,False
SHLS,"Shoals Technologies Group, Inc.",NASDAQ,Semiconductors,7.71,7.43,7.26,7.4,8.19,9.13,8.38,8.6,7.54,7.51,8.15,7.56,6.1,6.63,0.51,4660556.9,4673202.0,36030387.0,34594936.0,1.01,0.0,1297592610.2429447,9.52,93,-25.79,347,21.04,210,1.59,-0.89,6.25,0.4,1.15,29.4,0.206,24.25,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,2026-11-10,False,False,4,"thin RVOL, below 200-MA","EMA, near21",4,https://www.tradingview.com/chart/?symbol=NASDAQ:SHLS&interval=D,False,False,False
SPCX,Space Exploration Technologies Corp,NASDAQ,Specialty Telecommunications,148.36,150.44,147.58,145.08,135.32,,,,150.28,147.19,154.26,147.89,4.67,4.86,7.21,106879209.7,91930313.6,13638781326.0,13336882176.0,0.54,-0.93,2013403854831.9602,10.42,88,-5.28,217,-1.09,282,1.35,1.98,0.53,0.16,0.88,6.5,0.131,10.19,False,False,False,False,True,True,True,False,False,True,False,True,False,True,False,False,2026-11-05,False,False,5,below 200-MA,near21,5,https://www.tradingview.com/chart/?symbol=NASDAQ:SPCX&interval=D,False,False,False
PCOR,"Procore Technologies, Inc.",NYSE,Packaged Software,51.06,52.44,56.18,57.81,54.72,50.52,52.16,55.75,52.75,54.61,52.07,50.56,4.06,4.53,2.31,2345818.9,2685676.7333333334,137130654.0,155258972.0,0.58,0.75,7758839300.921535,-19.14,382,31.8,78,-8.95,310,1.24,-1.48,-9.12,1.44,0.65,21.6,0.317,11.1,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,2026-11-04,False,False,4,"thin RVOL, below 200-MA","near21, ADR",5,https://www.tradingview.com/chart/?symbol=NYSE:PCOR&interval=D,False,False,False
AG,First Majestic Silver Corp.,NYSE,Precious Metals,19.05,19.35,20.15,20.11,18.72,18.79,20.19,20.08,19.6,19.69,19.72,18.89,4.5,5.64,1.08,9577669.9,9675202.6,184312610.0,194590900.0,1.12,-3.44,9389866513.022726,-10.56,293,14.41,132,-0.63,280,1.08,0.32,-5.44,0.58,0.77,14.9,0.193,7.73,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,2026-11-11,False,True,3,"thin RVOL, below 200-MA, large gap",near21,4,https://www.tradingview.com/chart/?symbol=NYSE:AG&interval=D,False,False,False
WYFI,"WhiteFiber, Inc.",NASDAQ,Data Processing Services,19.05,18.53,18.72,20.75,22.58,26.3,22.64,21.53,18.98,19.67,20.15,19.02,6.25,9.13,1.74,1243860.6,2501552.3333333335,47654572.0,51911380.0,0.76,-1.48,740056627.9930797,-4.8,222,-53.06,436,61.03,111,1.06,-1.71,1.77,0.35,0.65,2.0,0.228,40.81,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,2026-11-12,False,False,4,"thin RVOL, below 200-MA",near21,5,https://www.tradingview.com/chart/?symbol=NASDAQ:WYFI&interval=D,False,False,False
SRPT,"Sarepta Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,18.95,20.3,20.95,20.16,18.64,18.25,18.66,19.24,20.29,20.23,20.76,18.74,6.76,7.08,1.34,2784018.6,3013077.8666666667,57097826.0,60750680.0,1.33,-0.43,2001632011.516098,2.27,146,13.27,138,-12.55,325,0.99,0.24,-9.54,0.9,1.51,16.0,0.205,14.23,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,2026-11-04,False,False,4,"thin RVOL, below 200-MA","near21, RVOL",3,https://www.tradingview.com/chart/?symbol=NASDAQ:SRPT&interval=D,False,False,False
OWL,Blue Owl Capital Inc.,NYSE,Investment Managers,9.6,10.11,10.91,11.23,10.86,10.25,9.99,11.18,10.17,10.6,9.81,9.57,4.13,4.21,0.4,16005013.5,17853710.4,171395620.0,200419802.0,1.08,-1.32,14967285843.886637,-17.31,363,11.63,149,8.47,248,0.93,-2.77,-11.97,2.25,0.59,7.4,0.318,12.39,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,2026-10-29,False,False,5,below 200-MA,ADR,4,https://www.tradingview.com/chart/?symbol=NYSE:OWL&interval=D,False,False,False
KVYO,"Klaviyo, Inc. Series A",NYSE,Packaged Software,16.78,16.29,17.67,17.81,17.79,16.73,17.43,19.69,16.52,17.1,16.95,15.9,5.37,6.1,1.02,7345194.6,6340536.8,106394208.0,112908052.0,1.35,1.95,4777726261.548834,-8.46,262,20.72,111,-9.74,316,0.84,-0.93,-5.06,0.31,1.03,86.0,0.391,20.28,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,2026-11-11,False,False,3,"LoD>60% ATR, thin RVOL, below 200-MA","near21, RVOL",2,https://www.tradingview.com/chart/?symbol=NYSE:KVYO&interval=D,False,False,False
KD,"Kyndryl Holdings, Inc.",NYSE,Data Processing Services,12.11,12.69,12.9,12.87,12.93,12.44,12.62,15.43,12.54,12.75,12.44,11.97,4.61,4.96,0.6,3780382.4,3708283.933333333,44907318.0,47737975.0,0.72,0.33,2637779314.7686563,-3.89,213,10.09,154,-3.97,289,0.75,-1.28,-6.11,1.01,0.77,23.3,0.141,24.63,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,2026-11-10,False,False,4,"thin RVOL, below 200-MA",near21,4,https://www.tradingview.com/chart/?symbol=NYSE:KD&interval=D,False,False,False
SPHR,Sphere Entertainment Co.,NYSE,Media Conglomerates,135.89,143.44,142.99,150.22,148.74,147.1,138.16,127.34,142.67,145.06,140.74,135.82,4.05,4.79,6.52,532911.2,639150.8333333334,86854207.0,96013451.0,1.26,-1.11,4880300320.125009,-14.34,327,-12.67,262,28.98,187,0.66,-1.8,-4.96,1.32,0.76,1.1,0.135,15.75,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,2026-11-10,False,False,5,thin RVOL,"near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NYSE:SPHR&interval=D,False,False,False
UCTT,"Ultra Clean Holdings, Inc.",NASDAQ,Industrial Machinery,77.29,70.88,70.74,74.12,79.91,88.37,80.83,69.98,72.4,73.09,77.68,72.37,4.6,6.43,4.97,771383.5,899255.0666666667,69503424.0,66650388.0,0.88,-1.38,3499461566.412149,3.55,140,-33.63,393,31.76,182,0.56,-0.51,9.26,0.89,1.07,99.0,0.224,23.8,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,2026-10-28,False,False,4,"LoD>60% ATR, thin RVOL",near21,3,https://www.tradingview.com/chart/?symbol=NASDAQ:UCTT&interval=D,False,False,False
ATRO,Astronics Corporation,NASDAQ,Aerospace & Defense,69.14,68.95,72.16,76.04,74.07,73.04,68.87,65.36,69.44,71.67,70.02,68.61,4.52,5.19,3.59,830574.5999999996,732719.9666666663,50660258.0,55718102.0,0.63,-0.86,2969128378.222668,-9.77,281,-19.31,312,29.96,185,0.29,-1.28,-4.18,0.68,0.39,14.8,0.222,12.6,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,2026-11-11,False,False,5,thin RVOL,"near21, ADR",6,https://www.tradingview.com/chart/?symbol=NASDAQ:ATRO&interval=D,False,False,False
FIG,FIGMA INC,NYSE,Packaged Software,21.76,22.81,24.45,25.05,24.58,22.73,22.89,25.14,22.85,23.75,22.48,21.67,5.64,6.67,1.45,14499954.4,14882749.433333334,323848628.0,372802951.0,0.58,-0.14,11598288859.067892,-19.32,384,19.49,114,0.69,274,0.29,-1.72,-11.01,1.26,0.56,6.2,0.408,11.05,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,2026-11-11,False,False,5,below 200-MA,"near21, ADR",5,https://www.tradingview.com/chart/?symbol=NYSE:FIG&interval=D,False,False,False
RELY,"Remitly Global, Inc.",NASDAQ,Miscellaneous Commercial Services,20.19,21.69,23.82,24.45,24.19,22.94,21.1,19.26,21.98,23.08,21.05,19.52,5.31,5.49,1.11,5002601.9,3901798.933333333,78777320.0,95406137.0,1.46,-1.08,4273901138.382519,-24.04,414,-5.79,220,28.03,191,-0.6,-3.01,-15.24,2.28,1.38,60.0,0.379,24.39,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,2026-11-04,False,False,4,"LoD>60% ATR, thin RVOL",RVOL,2,https://www.tradingview.com/chart/?symbol=NASDAQ:RELY&interval=D,False,False,False
CRML,Critical Metals Corp.,NASDAQ,Precious Metals,7.72,7.16,7.26,7.06,6.77,8.65,8.96,9.66,7.51,7.26,8.45,7.61,6.83,9.62,0.74,13765985.2,9721553.666666666,75050394.0,68588802.0,1.07,-1.76,1133981131.0163937,11.08,84,-18.31,302,5.32,259,-0.64,1.46,6.31,0.66,1.13,14.8,0.408,37.39,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,2027-03-03,False,False,4,"thin RVOL, below 200-MA","EMA, near21",5,https://www.tradingview.com/chart/?symbol=NASDAQ:CRML&interval=D,False,False,False
